"id","nam","log2FoldChange","pvalue","padj","def","baseMean","lfcSE","stat"
"GO:0000407","phagophore assembly site",0.0962442224953852,0.00430671247448325,0.00765194322551405,"Punctate structures proximal to the endoplasmic reticulum which are the sites where the Atg machinery assembles upon autophagy induction.",3650.22904969339,0.0337134001484933,2.85477650048556
"GO:0000413","protein peptidyl-prolyl isomerization",-0.114094768433016,0.125121027457325,0.173036227480327,"The modification of a protein by cis-trans isomerization of a proline residue.",10082.4748547752,0.0743953015543415,-1.53362868419421
"GO:0000439","transcription factor TFIIH core complex",0.239676404949265,0.00207686801077058,0.00386253495124793,"The 7 subunit core of TFIIH that is a part of either the general transcription factor holo-TFIIH or the nucleotide-excision repair factor 3 complex. In S. cerevisiae/humans the complex is composed of: Ssl2/XPB, Tfb1/p62, Tfb2/p52, Ssl1/p44, Tfb4/p34, Tfb5/p8 and Rad3/XPD.",429.574118046531,0.0778419297468,3.07901417306677
"GO:0000445","THO complex part of transcription export complex",-0.0186194546864239,0.729868853829901,0.792633065256056,"The THO complex when it is part of the TREX (TRanscription EXport) complex that is involved in coupling transcription to export of mRNAs to the cytoplasm. In S. cerevisiae, it is composed of four subunits: Hpr1, Tho2, Thp1, and Mft1, while the human complex is composed of 7 subunits.",905.281025657312,0.0539225461918382,-0.345299990474896
"GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.12029377926174,0.00352140004259265,0.00633671731213984,"Endonucleolytic cleavage between the SSU-rRNA and the 5.8S rRNA of an rRNA molecule originally produced as a tricistronic rRNA transcript that contained the Small SubUnit (SSU) rRNA, the 5.8S rRNA, and the Large SubUnit (LSU) rRNA, in that order, from 5' to 3' along the primary transcript.",1591.63172678496,0.0412229305772842,2.91812778900362
"GO:0000455","enzyme-directed rRNA pseudouridine synthesis",0.0347815136390488,0.673160225441565,0.743295767254586,"The intramolecular conversion of uridine to pseudouridine during ribosome biogenesis where the enzyme specifies the site that becomes pseudouridylated without using a guide RNA.",375.205100818581,0.082456841887517,0.421814768100091
"GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.193744367768243,5.5427446590527e-06,1.31788596233846e-05,"Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and Large Subunit (LSU) in that order from 5' to 3' along the primary transcript.",1828.08443783979,0.042645655491996,4.5431208767469
"GO:0000469","cleavage involved in rRNA processing",0.531612268523069,3.3804209403658e-13,1.27765372100923e-12,"Any phosphodiester bond hydrolysis involved in the conversion of a primary ribosomal RNA (rRNA) transcript into a mature rRNA molecule.",514.88579707486,0.0730406760788539,7.27830432386944
"GO:0000480","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1.65916624970945,3.693104052965e-40,3.17908426436865e-39,"Endonucleolytic cleavage within the 5'-External Transcribed Spacer (ETS) of a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, the 5.8S rRNA, and the Large Subunit (LSU) rRNA in that order from 5' to 3' along the primary transcript. Endonucleolytic cleavage within the 5'-ETS of the pre-RNA is conserved as one of the early steps of rRNA processing in all eukaryotes, but the specific position of cleavage is variable.",182.522583312284,0.125078284645576,13.2650224170477
"GO:0000492","box C/D snoRNP assembly",0.160743723489043,0.0856475829851638,0.122711109045999,"The aggregation, arrangement and bonding together of proteins and a box C/D snoRNA to form a box C/D small nucleolar ribonucleoprotein (snoRNP) complex.",486.549710538419,0.093519940690116,1.71881763721041
"GO:0000493","box H/ACA snoRNP assembly",0.214543850851831,0.00347119774150953,0.00625705644174667,"The aggregation, arrangement and bonding together of proteins and a box H/ACA snoRNA to form a box H/ACA small nucleolar ribonucleoprotein (snoRNP) complex.",524.313100504351,0.0734085045421673,2.9226021179684
"GO:0000502","proteasome complex",-0.0484171690795687,0.025733635997286,0.0409292898327874,"A large multisubunit complex which catalyzes protein degradation, found in eukaryotes, archaea and some bacteria. In eukaryotes, this complex consists of the barrel shaped proteasome core complex and one or two associated proteins or complexes that act in regulating entry into or exit from the core.",55399.3132151809,0.0217097098646961,-2.23020802126443
"GO:0000723","telomere maintenance",-0.109190821179693,0.146595138645639,0.199335362607126,"Any process that contributes to the maintenance of proper telomeric length and structure by affecting and monitoring the activity of telomeric proteins, the length of telomeric DNA and the replication and repair of the DNA. These processes includes those that shorten, lengthen, replicate and repair the telomeric DNA sequences.",880.884396547533,0.075217711608876,-1.45166369521414
"GO:0000724","double-strand break repair via homologous recombination",0.31532708854809,1.05537231404132e-11,3.6074233554508e-11,"The error-free repair of a double-strand break in DNA in which the broken DNA molecule is repaired using homologous sequences. A strand in the broken DNA searches for a homologous region in an intact chromosome to serve as the template for DNA synthesis. The restoration of two intact DNA molecules results in the exchange, reciprocal or nonreciprocal, of genetic material between the intact DNA molecule and the broken DNA molecule.",1622.18600819917,0.0463802167103592,6.79874116408906
"GO:0000775","chromosome, centromeric region",-0.121227830171112,0.00221545307342094,0.00410579132851033,"The region of a chromosome that includes the centromeric DNA and associated proteins. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome.",6918.5869800546,0.0396205861289987,-3.05971824284507
"GO:0000776","kinetochore",0.102617479137294,5.44357778509196e-05,0.000119464157635369,"A multisubunit complex that is located at the centromeric region of DNA and provides an attachment point for the spindle microtubules.",5179.14291421234,0.0254273222608264,4.03571709536192
"GO:0000781","chromosome, telomeric region",-0.276568226008108,3.57120113963597e-06,8.61746361955637e-06,"The end of a linear chromosome, required for the integrity and maintenance of the end. A chromosome telomere usually includes a region of telomerase-encoded repeats the length of which rarely exceeds 20 bp each and that permits the formation of a telomeric loop (T-loop). The telomeric repeat region is usually preceded by a sub-telomeric region that is gene-poor but rich in repetitive elements. Some telomeres only consist of the latter part (for eg. D. melanogaster telomeres).",1223.81536564764,0.0596708824687036,-4.63489418232022
"GO:0000785","chromatin",-0.276751009185018,6.04546868368028e-11,1.99168520983285e-10,"The ordered and organized complex of DNA, protein, and sometimes RNA, that forms the chromosome.",2906.7285865278,0.0422997925436648,-6.54260913689674
"GO:0000786","nucleosome",-0.181817302488767,0.0100114082351903,0.0169454734895797,"A complex comprised of DNA wound around a multisubunit core and associated proteins, which forms the primary packing unit of DNA into higher order structures.",38366.2755809991,0.0705967345295909,-2.5754350211844
"GO:0000792","heterochromatin",-0.0790211542217016,0.24502294431321,0.314709737854178,"A compact and highly condensed form of chromatin.",587.597592701454,0.0679738209196962,-1.16252335314586
