"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","id","nam"
861.180939375725,0.115955582628417,0.147087438741111,0.788344563076599,0.43049518801788,0.872734171362613,"GO:0004482","mRNA 5'-cap (guanine-N7-)-methyltransferase activity"
1960.1479457166,-0.11103718251143,0.119387036754601,-0.930060629108888,0.352339693981808,0.839726014187191,"GO:0004489","methylenetetrahydrofolate reductase (NAD(P)H) activity"
7908.65516707179,0.0209911401651876,0.0561146855473185,0.374075698018247,0.70834799850398,0.961641767879583,"GO:0004497","monooxygenase activity"
1006.25500045256,0.272612363665608,0.16464614798045,1.65574698837156,0.0977730672821336,0.581714580160608,"GO:0004518","nuclease activity"
94.4678954623907,0.0308301867587749,0.216219706270539,0.142587312186057,0.886616118494141,0.976388716895698,"GO:0004519","endonuclease activity"
3673.4632831836,-0.123303211686154,0.0925204853646466,-1.3327125468504,0.182626154210783,0.690252414725017,"GO:0004521","RNA endonuclease activity"
9.8676867278702,0.363781053855104,0.653223197822137,0.556901615049739,0.577594651110918,NA,"GO:0004531","deoxyribonuclease II activity"
10278.0218045818,-0.0994269811190589,0.0420470525312081,-2.36465994959486,0.01804663261971,0.364357513859288,"GO:0004550","nucleoside diphosphate kinase activity"
746.631392142453,0.0132244985633783,0.0787837036695698,0.167858299970813,0.866694756369554,0.971214855714933,"GO:0004553","hydrolase activity, hydrolyzing O-glycosyl compounds"
1414.61555294906,-0.23196353759578,0.113357499498641,-2.04630076194085,0.0407267887938548,0.431808388878434,"GO:0004602","glutathione peroxidase activity"
201.397637942327,0.149050291557992,0.208515756770253,0.714815483811224,0.474723066180288,0.900449485621785,"GO:0004605","phosphatidate cytidylyltransferase activity"
2349.85069400608,-0.0970673037076393,0.0629925734392173,-1.54093250057963,0.123333214839018,0.612542936699764,"GO:0004615","phosphomannomutase activity"
199.795341871143,0.00810335811008862,0.168398058882101,0.0481202584155793,0.961620401025672,0.986977256642072,"GO:0004620","phospholipase activity"
21.5077256843951,-0.455925602892494,0.506848268531769,-0.8995307495342,0.368370024678507,NA,"GO:0004623","phospholipase A2 activity"
1647.87003322639,-0.0336295623898807,0.104448271149282,-0.321973375143909,0.747472864913988,0.961641767879583,"GO:0004645","1,4-alpha-oligoglucan phosphorylase activity"
682.94530843687,-0.0380624298622456,0.0936864027046009,-0.406274857006291,0.684540657343707,0.961641767879583,"GO:0004657","proline dehydrogenase activity"
7544.77248880276,-0.035648120554449,0.0534332620085968,-0.667152242150472,0.504674893074675,0.904545527244242,"GO:0004672","protein kinase activity"
1505.34952090198,0.15665152232362,0.103760649544526,1.50973922205834,0.131109978918488,0.612542936699764,"GO:0004674","protein serine/threonine kinase activity"
3078.961613324,0.180302626461644,0.0755215183692637,2.38743381164625,0.0169664575569161,0.364357513859288,"GO:0004715","non-membrane spanning protein tyrosine kinase activity"
4425.18263097272,-0.0722163674096779,0.0547699613881872,-1.31853968086334,0.187323050746961,0.690252414725017,"GO:0004719","protein-L-isoaspartate (D-aspartate) O-methyltransferase activity"
67.9836486788932,0.0575131743372933,0.279981815844457,0.205417534577476,0.837245921765603,0.971214855714933,"GO:0004721","phosphoprotein phosphatase activity"
26657.5000031605,0.0410384164165191,0.0410210149831189,1.00042420777271,0.317105259681867,0.811932113666492,"GO:0004725","protein tyrosine phosphatase activity"
233.142202395301,-0.132584424579843,0.207365485606066,-0.639375565284353,0.522578640813652,0.915619779561209,"GO:0004733","pyridoxamine phosphate oxidase activity"
3569.53773281817,-0.215609828301522,0.0679065323869985,-3.1750970153028,0.00149786413285824,0.0991649095912663,"GO:0004735","pyrroline-5-carboxylate reductase activity"
2351.98075461595,-0.0515819963071975,0.0750418405471144,-0.687376481321938,0.491845514293646,0.904545527244242,"GO:0004739","pyruvate dehydrogenase (acetyl-transferring) activity"
432.708604513977,-0.0876691651637755,0.128163972172461,-0.684039076487155,0.493950490853999,0.904545527244242,"GO:0004751","ribose-5-phosphate isomerase activity"
1469.73600299754,-0.0681607524391555,0.0676895574796857,-1.00696111744579,0.313953459717877,0.811932113666492,"GO:0004792","thiosulfate sulfurtransferase activity"
3101.44990089366,-0.211488968710996,0.0505523183488833,-4.1835661670632,2.86971513938764e-05,0.00429590388652847,"GO:0004799","thymidylate synthase activity"
163.487913502615,0.100984879957891,0.199681997677818,0.505728513998682,0.61304724831415,0.959824225279156,"GO:0004800","thyroxine 5'-deiodinase activity"
22472.4461530137,0.102760717600712,0.0648718118174593,1.58405807887511,0.113180502986025,0.612542936699764,"GO:0004842","ubiquitin-protein transferase activity"
69315.9441357362,0.0706261303285542,0.0419757329748531,1.68254668407732,0.0924628803075382,0.57493836101003,"GO:0004843","cysteine-type deubiquitinase activity"
325.252988934507,0.032114699340394,0.134394235027753,0.238958905742961,0.81113744816178,0.962425637919358,"GO:0004853","uroporphyrinogen decarboxylase activity"
139.54870208184,-0.068909452236749,0.187381784358562,-0.367748938204625,0.713060446241043,0.961641767879583,"GO:0004860","protein kinase inhibitor activity"
1077.77922585618,-0.206456142955669,0.089108616315264,-2.31690437460316,0.0205089414204997,0.38417972328495,"GO:0004862","cAMP-dependent protein kinase inhibitor activity"
841.044702611908,0.0688761030504432,0.0900646081003746,0.764741050931823,0.44442575636266,0.878279726245205,"GO:0004864","protein phosphatase inhibitor activity"
2601.02182496312,0.0875227486318523,0.0693974368958896,1.26118128488166,0.207243539864917,0.710556473398713,"GO:0004865","protein serine/threonine phosphatase inhibitor activity"
2059.03932322774,-0.0598216531618795,0.101630291670571,-0.588620303834101,0.556116010526024,0.927233751421414,"GO:0004866","endopeptidase inhibitor activity"
561.275904363943,-0.0416764687634996,0.133702480585742,-0.311710512631611,0.755260537834565,0.961641767879583,"GO:0004867","serine-type endopeptidase inhibitor activity"
5095.99231788179,-0.0981596465253408,0.07655716178931,-1.28217457689304,0.199781412383392,0.703060544855597,"GO:0004869","cysteine-type endopeptidase inhibitor activity"
2.34629155868342,0.0237375779650844,1.69033772772179,0.0140430977643015,0.988795597376645,NA,"GO:0004908","interleukin-1 receptor activity"
2.0135838802168,1.60129990601498,1.66503438234723,0.961721825682426,0.336189355792235,NA,"GO:0004911","interleukin-2 receptor activity"
